StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PROLIFID_T1,FARRIGHTHCK_1,DOSPERT_T1_1,DOSPERT_T1_2,DOSPERT_T1_3,DOSPERT_T1_4,DOSPERT_T1_5,DOSPERT_T1_6,DOSPERT_T1_7,DOSPERT_T1_8,DOSPERT_T1_9,DOSPERT_T1_10,DOSPERT_T1_11,DOSPERT_T1_12,DOSPERT_T1_13,DOSPERT_T1_14,DOSPERT_T1_15,DOSPERT_T1_16,DOSPERT_T1_17,DOSPERT_T1_18,DOSPERT_T1_19,DOSPERT_T1_20,DOSPERT_T1_21,DOSPERT_T1_22,DOSPERT_T1_23,DOSPERT_T1_24,DOSPERT_T1_25,DOSPERT_T1_26,DOSPERT_T1_32,DOSPERT_T1_27,DOSPERT_T1_28,DOSPERT_T1_29,DOSPERT_T1_30,DOSPERT_T1_31,GRIPS_T1_1,GRIPS_T1_2,GRIPS_T1_3,GRIPS_T1_4,GRIPS_T1_5,GRIPS_T1_6,GRIPS_T1_7,GRIPS_T1_8,NEO_T1_1,NEO_T1_2,NEO_T1_3,NEO_T1_4,NEO_T1_5,NEO_T1_6,NEO_T1_7,NEO_T1_8,NEO_T1_9,NEO_T1_10,NEO_T1_11,NEO_T1_12,NEO_T1_13,NEO_T1_14,NEO_T1_15,NEO_T1_16,NEO_T1_17,NEO_T1_18,NEO_T1_19,NEO_T1_20,NEO_T1_21,NEO_T1_22,NEO_T1_23,NEO_T1_24,NEO_T1_25,NEO_T1_26,NEO_T1_27,NEO_T1_28,NEO_T1_29,NEO_T1_30,NEO_T1_31,NEO_T1_32,NEO_T1_33,NEO_T1_34,NEO_T1_35,NEO_T1_36,NEO_T1_37,NEO_T1_38,NEO_T1_39,NEO_T1_40,NEO_T1_41,NEO_T1_42,NEO_T1_43,NEO_T1_44,NEO_T1_45,NEO_T1_46,NEO_T1_47,NEO_T1_48,NEO_T1_49,NEO_T1_50,NEO_T1_51,NEO_T1_52,NEO_T1_53,NEO_T1_54,NEO_T1_55,NEO_T1_56,NEO_T1_57,NEO_T1_58,NEO_T1_59,NEO_T1_60,DARK_T1_1,DARK_T1_2,DARK_T1_3,DARK_T1_4,DARK_T1_5,DARK_T1_6,DARK_T1_7,DARK_T1_8,DARK_T1_9,DARK_T1_10,DARK_T1_11,DARK_T1_12,DARK_T1_13,DARK_T1_14,DARK_T1_15,DARK_T1_16,DARK_T1_17,DARK_T1_18,DARK_T1_19,DARK_T1_20,DARK_T1_21,DARK_T1_22,DARK_T1_23,DARK_T1_24,DARK_T1_25,DARK_T1_26,DARK_T1_27,DARK_T1_28,DARK_T1_29,DARK_T1_30,DARK_T1_31,DARK_T1_32,DARK_T1_33,DARK_T1_34,DARK_T1_35,DARK_T1_36,DARK_T1_37,DARK_T1_38,DARK_T1_39,DARK_T1_40,DARK_T1_41,DARK_T1_42,GENRISK_T1,SNS_T1_1,SNS_T1_2,SNS_T1_3,SNS_T1_4,JPIIPIP_T1_1,JPIIPIP_T1_2,JPIIPIP_T1_3,JPIIPIP_T1_4,JPIIPIP_T1_5,JPIIPIP_T1_6,JPIIPIP_T1_7,JPIIPIP_T1_8,JPIIPIP_T1_9,JPIIPIP_T1_10,AGE,RACE,RACE_6_TEXT,SEX,EDU,EMPLOY,WORK,INCOME
4/18/2019 13:10,4/18/2019 13:25,0,73.155.10.182,100,893,1,4/18/2019 13:25,R_PHcZsBuNGoDfTY5,,,,,29.52929688,-95.46260071,anonymous,EN,584250777c065a0001b3fde9,40,6,4,1,6,1,4,6,1,4,1,1,6,1,2,4,4,1,6,1,7,5,6,5,7,1,1,7,6,7,7,1,4,4,4,2,2,3,4,4,4,2,1,1,1,4,3,4,3,4,5,5,5,2,2,3,4,3,2,4,4,5,3,2,2,4,4,4,1,3,4,3,2,2,3,5,5,2,,2,2,3,3,2,2,4,4,4,4,3,4,2,4,3,3,5,5,5,3,2,1,5,1,4,3,2,4,3,4,4,5,4,3,3,4,4,1,4,3,2,1,4,4,4,5,2,1,1,3,4,2,1,1,3,5,4,1,1,2,1,1,1,1,7,3,3,3,5,2,4,2,4,2,4,5,1,4,4,32,2,,1,4,1,6,177
4/18/2019 13:14,4/18/2019 13:25,0,47.16.76.137,100,649,1,4/18/2019 13:25,R_2e8VcjqRzG18EyI,,,,,40.61790466,-73.98560333,anonymous,EN,5c07023eb70ffa00014873c7,40,5,5,5,5,5,3,4,4,2,2,3,3,2,3,2,2,3,5,4,7,2,6,6,6,4,4,7,2,5,6,6,2,3,2,1,2,1,2,3,1,4,4,3,3,4,4,4,4,3,3,3,3,2,3,1,4,3,3,3,2,3,3,2,2,4,4,4,2,4,2,4,4,3,4,4,5,4,3,2,2,4,4,3,2,1,3,4,4,3,3,1,4,4,3,3,4,3,4,3,3,3,2,3,4,2,4,2,3,2,3,3,2,4,2,3,4,1,2,2,3,4,3,3,2,1,1,3,1,1,1,1,1,2,3,1,1,4,2,5,2,2,1,5,3,4,6,6,1,2,1,3,2,2,3,3,2,4,33,4,,1,3,2,4,175
4/18/2019 13:05,4/18/2019 13:25,0,71.60.31.147,100,1198,1,4/18/2019 13:25,R_3j9uN87rxMfuadR,,,,,40.10409546,-80.64250183,anonymous,EN,56f7982b35c4760006278c61,40,6,6,6,6,1,1,3,6,3,1,1,6,1,6,2,2,5,6,1,7,1,6,6,1,1,1,7,6,6,6,1,3,4,4,2,1,5,2,5,3,2,1,1,1,1,1,1,1,4,5,5,4,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,1,4,5,5,2,1,1,1,5,4,4,1,4,5,4,2,2,5,5,4,5,5,5,4,1,5,1,5,5,5,1,1,1,5,4,4,4,4,2,5,5,4,4,5,4,5,5,2,2,5,4,4,1,5,5,1,4,4,1,5,1,5,4,3,1,2,5,4,4,4,2,4,5,1,1,9,5,6,6,6,1,4,1,2,3,5,5,1,5,4,32,1,,1,5,1,5,180
4/18/2019 13:16,4/18/2019 13:26,0,80.7.112.183,100,595,1,4/18/2019 13:26,R_1lnO0LuQm7CTzck,,,,,53.95759583,-1.082702637,anonymous,EN,57f8ddd1be670900012e57ee,40,5,7,1,5,5,1,1,1,1,1,1,5,2,1,2,1,1,3,3,7,1,6,6,1,3,3,7,2,6,6,1,1,4,2,2,2,2,1,4,2,4,2,4,4,2,1,3,2,4,4,4,4,2,4,1,2,3,3,5,4,4,4,4,4,5,5,4,1,2,2,3,1,1,1,5,1,4,4,1,1,4,5,2,2,2,3,4,4,5,5,3,2,5,2,5,4,4,1,2,2,3,4,2,4,5,4,2,3,2,2,2,2,5,2,4,4,1,3,2,2,3,2,2,2,1,1,2,2,4,2,1,1,4,5,4,1,2,2,4,1,1,1,6,3,4,4,5,1,2,1,4,3,5,2,3,4,4,45,1,,1,5,1,5,177
4/18/2019 13:17,4/18/2019 13:26,0,143.159.96.152,100,557,1,4/18/2019 13:26,R_2yryWyuCOsyWdk0,,,,,53.34049988,-1.478103638,anonymous,EN,5b03119a22ffb50001cbcb89,40,5,6,7,4,1,5,5,3,4,2,1,1,2,6,6,6,1,4,1,7,1,5,7,6,1,1,7,3,7,5,5,1,3,3,2,1,1,3,4,2,4,3,2,2,4,2,2,2,2,2,5,4,4,4,3,2,4,4,4,4,3,3,4,4,5,5,4,2,4,1,3,2,1,1,5,1,4,4,2,2,5,5,2,2,4,4,5,5,4,5,4,2,5,2,4,4,4,2,4,4,1,2,4,4,5,4,4,4,4,3,3,3,5,3,1,4,4,4,2,2,4,4,2,4,3,1,5,3,4,4,2,4,4,4,1,2,3,3,5,3,2,2,6,4,5,6,6,3,3,2,3,3,3,5,4,4,4,63,1,,1,2,5,1,176
4/18/2019 13:17,4/18/2019 13:26,0,86.21.51.142,100,506,1,4/18/2019 13:26,R_3jUq2ZW3AHxO0KA,,,,,52.58740234,-2.138000488,anonymous,EN,5b387415b6b4410001610900,40,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,6,1,4,2,1,1,1,7,2,2,2,1,1,4,2,1,2,1,1,1,1,5,5,5,5,5,5,5,5,5,4,2,2,1,2,1,5,3,2,2,2,2,1,1,1,1,1,2,5,2,2,4,5,3,2,1,1,2,3,2,2,4,3,1,2,2,1,5,4,1,3,3,4,4,1,2,2,2,4,1,3,4,4,3,2,4,3,3,4,2,3,5,4,3,2,5,5,5,2,1,4,4,2,4,3,1,1,3,3,5,1,1,1,2,2,2,1,1,1,5,2,5,1,5,3,3,5,5,1,1,2,2,4,2,2,4,4,4,27,1,,1,5,1,4,175
4/18/2019 13:14,4/18/2019 13:26,0,70.121.108.157,100,704,1,4/18/2019 13:26,R_1FzfHDJ1a75ncf3,,,,,30.5874939,-97.85350037,anonymous,EN,5c128848c8651700019f488d,40,5,1,1,5,1,2,5,1,5,2,2,5,2,1,2,4,3,4,2,7,1,5,5,1,1,3,7,3,6,6,4,1,3,2,2,3,2,4,4,3,5,4,3,3,3,3,5,3,4,3,3,4,1,1,1,5,4,4,4,4,3,2,2,3,4,3,5,1,3,3,3,2,2,2,5,1,2,4,1,1,3,4,1,1,3,4,4,4,4,4,4,1,4,2,4,4,4,2,2,2,5,4,2,2,4,5,2,4,1,3,1,1,4,5,3,2,4,2,3,3,4,2,4,3,2,1,3,1,4,2,1,1,4,4,1,2,3,1,2,2,4,1,7,1,2,5,6,2,2,2,2,3,3,4,2,4,4,65,1,,1,5,2,3,179
4/18/2019 13:13,4/18/2019 13:26,0,51.7.5.38,100,771,1,4/18/2019 13:26,R_C2dmSxlsYcmpd4t,,,,,51.31939697,-2.202606201,anonymous,EN,594eb2e16208900001db0b40,40,7,7,1,1,7,1,7,1,1,1,6,1,1,1,2,1,4,2,4,7,6,7,6,7,5,7,7,2,7,7,1,1,4,1,2,4,1,1,1,4,4,4,5,1,4,1,1,2,2,2,4,4,1,3,1,5,4,4,1,3,5,4,4,3,5,1,5,1,4,3,5,5,3,4,1,1,5,5,1,1,5,5,1,1,1,2,5,5,4,5,5,2,5,1,4,5,5,2,4,4,5,4,4,3,5,5,4,1,1,5,3,2,5,1,3,5,1,1,1,4,4,2,4,1,1,1,2,1,4,4,1,1,4,5,2,1,2,2,1,1,1,1,6,5,5,6,5,2,3,2,1,4,5,1,5,5,4,54,1,,1,3,7,5,175
4/18/2019 13:10,4/18/2019 13:27,0,90.200.74.212,100,975,1,4/18/2019 13:27,R_sMBa3pGEP1IFTe9,,,,,53.82519531,-0.641403198,anonymous,EN,59f7876cbe9c0c0001486c7d,40,6,1,1,1,5,4,5,1,1,1,1,2,1,1,1,2,3,1,1,7,3,3,4,6,1,1,7,5,2,1,3,2,4,2,2,3,3,3,2,3,5,5,5,4,4,5,4,4,4,4,3,3,2,2,1,5,1,1,5,5,2,1,4,4,3,4,3,2,2,3,4,4,3,3,3,1,2,4,1,1,4,4,1,2,3,2,2,4,4,4,4,1,4,1,4,4,4,2,2,2,4,1,2,3,4,5,3,4,5,4,4,3,4,1,5,4,,2,1,3,4,2,4,1,1,1,2,3,4,2,2,2,3,4,3,2,5,2,3,1,4,1,3,3,3,2,3,3,3,2,3,2,3,5,4,3,3,58,1,,1,2,5,1,175
4/18/2019 13:17,4/18/2019 13:27,0,67.175.167.50,100,572,1,4/18/2019 13:27,R_2cvdCylDhbFY4pl,,,,,41.42529297,-87.35649872,anonymous,EN,5861a238445a5f00019b3c21,40,5,6,1,6,1,1,3,1,1,2,2,6,3,1,4,1,4,6,6,7,4,6,6,5,5,4,7,7,7,7,2,1,3,4,4,2,3,3,4,3,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,3,5,5,4,5,5,5,5,5,5,4,5,1,3,1,4,1,1,1,5,5,5,5,1,1,5,5,1,1,3,5,5,5,5,5,5,1,5,1,5,5,5,1,1,1,4,5,3,4,5,5,5,5,5,4,3,3,5,5,1,3,3,5,5,2,5,5,1,5,3,1,3,3,4,5,3,1,5,5,3,1,1,3,5,1,1,1,8,6,6,6,6,2,4,3,5,4,5,5,1,5,3,33,1,,1,5,1,6,179
4/18/2019 13:22,4/18/2019 13:27,0,158.106.72.18,100,307,1,4/18/2019 13:27,R_3QLX5V4nKcqirbx,,,,,43.6546936,-79.36229706,anonymous,EN,5b9eb44293f6b70001a9822b,40,5,4,5,5,3,3,5,5,5,5,5,5,5,5,5,3,4,4,4,7,4,3,4,5,5,6,7,5,4,4,5,6,2,3,4,4,5,3,,2,4,4,4,4,3,4,4,4,3,4,3,4,3,3,4,4,3,3,3,,3,2,3,4,5,4,3,3,2,4,4,5,5,4,3,3,3,4,5,4,4,4,3,2,2,2,3,4,4,4,5,4,4,3,3,4,5,4,3,2,5,5,5,4,4,5,4,4,2,4,3,4,5,4,5,1,1,4,4,1,5,4,4,3,3,,4,4,3,4,3,4,4,3,5,3,3,4,3,3,4,4,5,2,3,2,2,3,2,2,5,4,4,2,5,4,5,33,2,,1,5,1,6,179
4/18/2019 13:17,4/18/2019 13:28,0,99.20.57.144,100,602,1,4/18/2019 13:28,R_215L8GLKIGWOPOf,,,,,42.40950012,-82.9469986,anonymous,EN,5c28058f10677f0001dbcb46,40,6,6,1,3,1,2,7,1,1,1,1,2,2,1,1,1,1,2,1,7,1,6,6,2,1,2,7,6,2,7,1,1,3,2,1,1,2,1,2,2,5,3,2,1,4,3,4,2,4,4,4,4,1,2,1,4,2,3,3,2,3,2,3,3,5,4,5,1,2,4,4,3,1,1,5,1,3,3,1,1,5,5,2,2,1,2,5,5,4,4,2,4,4,1,4,4,4,4,1,1,4,1,2,5,3,5,1,2,1,3,1,1,5,2,5,5,2,1,1,3,4,1,4,4,1,1,1,4,4,2,4,1,2,4,1,1,2,4,4,1,1,1,4,3,4,4,5,2,3,2,4,4,3,5,4,4,4,30,1,,1,5,3,1,175
4/18/2019 13:18,4/18/2019 13:28,0,92.9.227.140,100,586,1,4/18/2019 13:28,R_22o7Iu12iytydgD,,,,,51.84590149,0.857406616,anonymous,EN,5c8807f6cded840014937ab1,40,3,4,2,4,4,5,4,2,1,1,2,2,2,3,6,2,1,1,1,6,1,2,3,2,3,3,6,3,3,4,3,3,3,1,1,1,1,1,1,1,4,4,3,3,5,4,3,3,1,1,1,1,3,3,2,4,1,3,3,3,4,2,2,3,2,4,5,1,1,1,5,5,4,4,5,3,3,3,2,3,,4,1,1,1,1,5,4,3,3,4,1,2,2,5,5,5,5,3,3,3,4,3,4,2,5,4,2,3,2,4,3,3,3,4,4,3,2,1,3,4,3,4,2,2,1,1,1,5,1,3,1,5,5,3,1,3,2,5,2,4,1,2,1,3,1,1,3,2,2,2,2,3,5,3,3,3,28,1,,1,2,1,6,176
4/18/2019 13:16,4/18/2019 13:28,0,150.143.255.151,100,691,1,4/18/2019 13:28,R_3QY2UhOdJMldNvI,,,,,51.6678009,-3.207504272,anonymous,EN,5bfdc2c3bc47a000016baad6,40,6,7,5,2,7,1,6,5,1,1,5,3,5,5,1,,1,5,5,7,1,7,7,6,5,5,7,7,7,6,1,5,4,3,2,4,4,3,4,3,4,2,1,1,4,4,4,4,2,2,4,4,4,2,2,4,2,2,3,3,4,4,4,4,5,5,5,1,3,3,3,3,1,1,5,1,4,4,1,1,4,4,2,1,1,2,5,5,4,4,2,4,4,2,4,4,4,4,2,2,4,2,2,3,4,4,2,3,1,4,3,3,4,2,4,4,4,3,3,3,4,3,5,2,5,1,2,1,3,3,1,1,4,4,2,1,2,1,5,1,2,1,6,4,4,6,6,2,2,2,4,3,4,2,3,2,4,38,1,,1,5,1,5,177
4/18/2019 13:19,4/18/2019 13:28,0,72.180.168.211,100,561,1,4/18/2019 13:28,R_3nf7fqTtrahbxJp,,,,,25.9243927,-97.46260071,anonymous,EN,5c2c57ff867f660001af6f67,40,6,5,5,6,5,6,5,5,6,3,4,6,3,5,4,2,3,7,6,7,2,5,5,3,5,5,7,6,5,6,5,2,2,2,2,1,2,2,4,2,4,5,4,4,5,5,5,4,2,1,1,1,1,2,1,4,3,3,2,2,5,4,4,4,5,5,5,1,4,3,4,2,4,2,3,3,2,2,3,2,5,4,1,2,1,3,5,5,4,4,4,3,4,2,4,4,4,3,3,3,5,3,5,4,4,3,4,5,4,5,4,5,4,4,5,5,4,3,4,5,4,5,4,4,2,1,4,4,5,2,3,2,4,5,4,1,1,3,5,4,3,1,6,4,4,4,4,2,2,5,4,4,4,2,1,3,5,19,6,mexican,1,2,3,1,176
4/18/2019 13:16,4/18/2019 13:28,0,92.238.39.163,100,760,1,4/18/2019 13:28,R_1eJHgBRNPVJtSye,,,,,52.58529663,-1.98399353,anonymous,EN,5c7eb988ac63960015004d03,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,2,2,1,2,2,1,2,1,1,1,2,3,4,5,4,4,3,2,3,3,3,5,4,3,3,4,4,3,3,2,4,4,4,4,3,3,3,3,4,4,5,2,1,4,4,2,3,2,3,4,3,4,4,4,2,4,2,4,3,4,3,2,2,4,1,4,4,3,4,4,4,4,3,4,4,4,3,3,3,3,4,3,3,4,3,2,3,3,1,3,3,5,3,3,2,3,4,2,2,2,3,3,2,2,2,6,1,1,1,5,1,1,1,3,3,3,5,5,3,5,58,1,,1,3,5,1,175
4/18/2019 13:18,4/18/2019 13:28,0,184.101.164.225,100,634,1,4/18/2019 13:28,R_vw95dOWbiWrpypz,,,,,33.3289032,-111.865799,anonymous,EN,57cf42d8f7bcd90001f25042,40,6,7,1,3,1,2,1,1,1,1,1,2,1,1,2,1,1,1,3,3,1,7,6,3,2,1,7,3,5,6,6,2,4,2,2,3,2,1,4,2,2,1,1,2,2,2,1,2,4,4,5,5,4,4,3,3,2,2,3,2,3,3,4,4,2,2,4,1,3,2,2,2,1,1,5,1,4,4,1,1,4,4,1,1,1,1,4,4,4,4,3,3,4,1,4,3,3,2,2,2,4,2,3,3,4,4,2,1,1,3,1,1,3,3,3,4,2,1,1,2,2,2,4,2,2,1,1,1,2,3,1,1,3,2,1,1,2,2,5,1,1,1,4,2,3,4,5,2,2,2,2,3,3,2,2,3,4,41,1,,1,3,3,1,177
4/18/2019 13:17,4/18/2019 13:28,0,2.30.73.231,100,707,1,4/18/2019 13:28,R_3saEv0CEkIJAHeb,,,,,52.07130432,1.144393921,anonymous,EN,5c4d914761938e0001f349cf,40,5,6,2,2,6,3,5,3,1,4,4,5,5,5,6,4,5,7,7,7,2,7,7,5,7,5,7,7,1,6,2,7,4,2,3,3,4,3,3,5,4,4,3,4,4,5,4,1,2,2,4,3,3,4,2,4,3,2,3,2,4,5,3,3,4,5,5,1,4,4,4,3,1,5,3,3,4,4,4,2,3,4,2,3,2,1,4,4,2,3,2,4,4,4,3,2,3,4,4,5,5,2,4,3,2,4,4,5,4,2,4,2,4,2,5,5,4,2,1,3,4,4,5,2,1,1,2,2,2,4,3,2,1,4,4,1,1,3,5,3,2,2,7,1,3,4,5,3,5,3,4,5,5,1,1,3,4,32,1,,1,2,1,5,176
4/18/2019 13:20,4/18/2019 13:29,0,82.39.195.164,100,509,1,4/18/2019 13:29,R_3jW37ZoanRha7MH,,,,,55.99380493,-4.586395264,anonymous,EN,5b258c9ba7cee100011d8aad,40,6,3,1,1,1,1,7,1,1,1,3,1,5,1,7,4,5,1,3,7,3,7,6,5,2,1,7,6,6,7,5,6,5,2,3,3,1,2,4,3,4,3,2,2,5,5,3,3,2,1,4,4,4,3,1,4,4,4,1,1,4,4,2,1,5,5,4,1,3,2,3,2,1,1,3,1,1,1,4,4,2,1,1,2,3,2,4,1,3,2,1,4,4,4,1,2,1,5,4,3,5,1,4,4,1,1,4,3,5,5,5,5,1,2,4,1,4,1,1,1,5,2,3,3,1,1,2,3,5,4,3,1,1,5,2,1,3,2,5,5,2,1,8,5,5,6,6,2,2,1,4,5,4,1,3,2,4,24,1,,1,3,3,1,175
4/18/2019 13:20,4/18/2019 13:29,0,104.145.1.218,100,560,1,4/18/2019 13:29,R_2ZDDkjPMQYmLVKd,,,,,51.07080078,-113.6931,anonymous,EN,5bc2b8b7a1241c0001d5d471,40,7,7,1,7,6,1,6,1,5,1,1,1,1,1,5,1,1,1,1,7,1,3,5,1,1,1,7,6,6,6,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,1,1,1,4,4,5,5,5,5,5,5,5,1,1,5,5,1,1,1,4,1,2,1,1,1,5,4,1,1,1,5,2,5,5,5,1,4,1,1,5,5,5,1,5,5,1,3,1,5,2,1,5,5,5,5,5,3,1,1,1,1,4,4,1,1,4,5,1,1,1,1,5,1,1,5,1,4,4,5,1,1,1,1,1,1,1,1,10,6,6,6,6,5,5,5,5,5,5,1,1,2,1,28,4,,1,5,1,5,177
4/18/2019 13:20,4/18/2019 13:30,0,82.15.185.141,100,573,1,4/18/2019 13:30,R_1OUK7vNn8oKSc9Z,,,,,51.40859985,-0.042007446,anonymous,EN,5c615ae413e5540001661228,40,6,1,1,6,1,5,4,1,4,1,1,3,1,1,4,4,1,5,1,7,1,7,5,1,1,1,7,1,1,1,1,1,3,2,1,2,2,2,3,2,4,4,3,3,4,2,3,2,5,4,2,3,3,4,4,2,3,2,5,5,5,4,4,5,5,2,5,1,4,1,2,3,1,1,5,4,4,4,2,2,5,5,1,1,1,2,4,4,4,5,5,1,4,1,5,5,4,1,1,1,5,3,1,1,5,5,2,4,2,4,1,1,5,2,4,5,1,2,1,2,4,3,3,1,1,1,3,1,5,1,1,1,2,4,1,1,2,1,5,2,4,1,5,4,5,4,4,1,1,1,4,3,3,5,3,4,5,20,1,,1,2,2,4,180
4/18/2019 13:16,4/18/2019 13:30,0,107.179.229.177,100,836,1,4/18/2019 13:30,R_3hGCUpMAa2EdGPz,,,,,42.29490662,-83.05200195,anonymous,EN,5c7e0506584bcf0001f53557,40,6,7,1,5,6,2,6,1,1,1,4,4,6,1,2,1,2,6,4,7,1,7,6,1,3,3,7,7,7,7,2,1,4,2,2,2,1,1,2,1,5,4,1,1,5,3,5,2,4,4,5,5,1,1,1,4,3,2,2,2,3,2,2,2,4,3,3,2,4,4,3,2,1,5,5,1,1,2,1,1,5,4,2,1,3,4,3,4,4,4,2,4,5,1,5,3,5,4,1,1,4,1,4,4,3,4,2,4,1,3,2,2,5,3,5,2,4,2,2,2,3,2,5,2,3,1,2,3,2,2,1,1,4,4,1,1,1,3,2,1,5,1,4,5,5,5,5,1,2,1,5,4,3,2,3,3,2,34,1,,1,3,2,5,177
4/18/2019 13:11,4/18/2019 13:30,0,213.205.240.199,100,1107,1,4/18/2019 13:30,R_3JxTwBWfGgrF4mc,,,,,51.55000305,0.166702271,anonymous,EN,5a3b208b148d7a00014ba04b,40,4,5,1,2,1,7,7,1,1,1,1,4,1,1,1,1,7,4,1,7,6,7,7,1,1,4,7,7,7,1,1,7,3,3,3,3,2,2,2,2,5,4,4,4,4,5,4,2,1,1,3,3,2,2,1,5,1,1,4,4,4,3,3,4,5,5,5,1,4,4,2,2,2,2,1,1,3,4,1,1,5,5,1,1,1,1,5,5,4,4,1,5,4,1,4,5,5,4,2,1,5,2,3,3,5,5,2,1,1,1,1,1,5,1,5,5,1,1,1,3,3,1,5,1,1,1,1,2,2,1,1,1,3,1,1,1,3,1,5,1,3,1,7,5,5,5,6,2,4,3,3,4,4,5,4,2,2,59,1,,1,3,1,6,177
4/18/2019 13:20,4/18/2019 13:30,0,77.99.248.189,100,605,1,4/18/2019 13:30,R_b14lWRKKfHEZfG1,,,,,55.80870056,-3.936599731,anonymous,EN,5c65322cb0839200019ab27a,40,6,5,2,4,6,4,4,1,5,5,1,1,3,2,6,5,6,2,1,7,1,5,5,6,1,1,7,3,2,2,1,4,3,2,3,3,2,2,2,2,3,2,3,3,3,2,3,4,2,3,4,3,4,4,4,2,4,3,3,3,4,4,5,4,4,5,5,1,4,2,4,4,4,4,5,1,4,4,3,3,4,3,4,4,3,4,4,4,4,4,2,5,4,3,4,5,4,4,3,3,4,1,4,4,3,3,4,4,3,3,3,2,5,3,4,4,4,3,2,2,5,3,4,2,3,1,4,2,4,2,1,1,4,5,3,3,2,1,5,3,1,1,6,2,4,4,4,2,2,1,4,3,3,5,3,3,4,33,1,,1,5,1,6,177
4/18/2019 13:13,4/18/2019 13:30,0,151.224.214.15,100,1003,1,4/18/2019 13:30,R_2y9GuyQNwTEEQku,,,,,52.98330688,-2.133300781,anonymous,EN,5c759a3eaad6370001b89623,40,6,1,1,5,3,1,6,1,1,1,1,1,1,1,7,3,1,1,1,7,1,3,6,5,1,1,7,1,1,1,1,1,4,3,2,1,1,2,4,3,2,4,5,4,2,2,2,2,2,4,4,4,5,5,2,3,3,4,5,5,3,2,3,4,3,2,2,3,3,3,4,2,3,2,2,2,4,4,1,1,4,3,2,4,3,3,3,4,4,4,4,1,4,1,5,5,4,2,2,1,4,2,4,1,4,5,2,2,2,3,3,4,5,3,4,4,1,2,1,2,5,4,2,4,1,1,2,1,5,1,1,1,4,4,1,3,1,1,1,1,1,1,6,6,6,6,6,1,3,1,4,4,3,1,1,4,4,36,1,,1,5,1,6,180
4/18/2019 13:11,4/18/2019 13:30,0,94.197.120.145,100,1147,1,4/18/2019 13:30,R_rp3K8NrZCutxUTD,,,,,51.46220398,-0.13760376,anonymous,EN,5b66d4d1e89bod0001a8775a,40,7,5,1,1,1,1,7,1,1,5,3,1,1,1,1,5,1,1,1,7,1,6,7,1,1,1,7,1,5,5,1,7,1,1,1,1,1,1,3,1,5,5,3,2,3,3,1,3,5,3,4,3,4,5,1,4,3,3,2,1,1,1,1,3,4,5,4,2,4,2,4,5,1,2,4,1,3,3,3,3,5,5,3,3,1,4,5,5,3,4,5,1,4,4,3,3,3,4,3,4,5,1,4,3,4,3,2,3,2,5,4,3,5,3,2,4,5,3,1,3,3,4,2,3,1,1,4,5,5,1,4,1,4,3,4,1,5,1,5,3,4,2,2,1,1,1,1,1,1,1,4,2,2,5,5,3,5,50,1,,1,3,2,3,175
4/18/2019 13:20,4/18/2019 13:31,0,79.70.248.89,100,645,1,4/18/2019 13:31,R_72OC3J7sqaNxc3L,,,,,53.42950439,-2.658493042,anonymous,EN,59d1f0fffaf42e00012b6c20,40,7,6,1,1,1,4,5,1,5,5,5,1,5,1,5,4,1,1,1,7,1,7,7,4,1,2,7,3,6,7,1,7,4,3,3,2,2,2,3,2,4,2,1,1,4,4,5,5,1,3,4,4,1,2,1,5,3,2,3,2,3,4,2,3,5,5,4,2,4,3,3,2,1,1,4,1,4,4,2,2,4,5,3,1,1,1,5,5,3,3,2,5,3,3,2,2,4,3,3,2,5,1,4,2,4,3,1,4,3,4,3,2,5,2,4,5,3,2,1,3,4,3,4,1,1,1,4,2,5,3,1,2,2,5,3,3,1,1,5,4,2,1,6,5,5,5,6,2,3,3,4,4,4,3,5,4,4,50,1,,1,3,1,5,176
4/18/2019 13:22,4/18/2019 13:31,0,82.9.210.41,100,536,1,4/18/2019 13:31,R_30dkalwN0CZ9qcm,,,,,54.52430725,-1.55039978,anonymous,EN,5c76f698374321001812fe71,40,7,7,1,5,6,1,7,1,4,1,1,1,1,1,6,5,1,1,1,7,1,7,6,7,1,1,7,6,7,7,3,7,4,3,2,2,2,5,5,3,5,5,5,5,5,5,5,5,1,4,2,4,1,3,2,5,3,3,3,4,5,5,3,1,5,5,5,1,5,1,4,5,1,1,5,1,2,4,1,1,3,5,2,5,1,1,5,5,5,5,4,5,5,2,5,5,4,4,5,5,4,1,2,3,5,5,1,5,4,5,4,1,5,1,5,5,3,1,1,1,5,1,5,2,1,1,4,5,3,3,4,1,3,5,2,1,1,3,5,4,5,1,7,6,6,6,6,4,3,3,1,3,4,5,5,2,3,18,"1,2",,1,2,6,1,176
